seq1	>ref-NC_002526.1 Bovine ephemeral fever virus, complete genome-table6-Rhabdoviridae-HMM500-895_18.0-ORF167
seq470	>tsa-GDRW01006053.1 TSA: Priapulus caudatus m.10733 transcribed RNA sequence-table6-Rhabdoviridae-HMM1-110_95.0-ORF7
seq471	>tsa-GDRW01007295.1 TSA: Priapulus caudatus m.12757 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-230_99.0-ORF10
seq472	>tsa-HAEO01090179.1 TSA: Proasellus aragonensis, contig comp1754029_c0_seq1, transcribed RNA sequence-table1-Rhabdoviridae-HMM4-74_94.0-ORF3
seq473	>tsa-HAES01082801.1 TSA: Proasellus cavaticus, contig comp63200_c0_seq1, transcribed RNA sequence-table4-Rhabdoviridae-HMM443-840_18.0-ORF85
seq474	>tsa-HAES01082802.1 TSA: Proasellus cavaticus, contig comp63200_c0_seq2, transcribed RNA sequence-table4-Rhabdoviridae-HMM443-840_18.0-ORF84
seq475	>tsa-HAEV01057744.1 (REVERSE SENSE) TSA: Proasellus escolai, contig comp101307_c0_seq1, transcribed RNA sequence-table1-Rhabdoviridae-HMM3-172_49.0-ORF32
seq476	>tsa-HAEV01089001.1 (REVERSE SENSE) TSA: Proasellus escolai, contig comp110975_c1_seq3, transcribed RNA sequence-table6-Rhabdoviridae-HMM364-510_26.0-ORF38
seq477	>tsa-HAEV01089002.1 (REVERSE SENSE) TSA: Proasellus escolai, contig comp110975_c1_seq4, transcribed RNA sequence-table6-Rhabdoviridae-HMM479-625_21.0-ORF70
seq478	>tsa-HAEV01089003.1 (REVERSE SENSE) TSA: Proasellus escolai, contig comp110975_c1_seq5, transcribed RNA sequence-table6-Rhabdoviridae-HMM479-625_21.0-ORF132
seq479	>tsa-HAFF01035674.1 (REVERSE SENSE) TSA: Proasellus ortizi, contig c27793_g2_i1, transcribed RNA sequence-table6-Rhabdoviridae-HMM483-580_16.0-ORF45
seq480	>tsa-HAFF01035675.1 (REVERSE SENSE) TSA: Proasellus ortizi, contig c27793_g2_i2, transcribed RNA sequence-table6-Rhabdoviridae-HMM483-880_30.0-ORF101
seq481	>tsa-HAFG01117133.1 TSA: Proasellus parvulus, contig comp90631_c4_seq1, transcribed RNA sequence-table6-Rhabdoviridae-HMM570-964_27.0-ORF77
seq482	>tsa-HAFI01061877.1 TSA: Proasellus rectus, contig comp67224_c0_seq1, transcribed RNA sequence-table6-Rhabdoviridae-HMM471-869_25.0-ORF91
seq483	>tsa-HAFI01061878.1 TSA: Proasellus rectus, contig comp67224_c0_seq2, transcribed RNA sequence-table6-Rhabdoviridae-HMM471-869_25.0-ORF91
seq484	>tsa-HAFI01061880.1 TSA: Proasellus rectus, contig comp67224_c0_seq4, transcribed RNA sequence-table6-Rhabdoviridae-HMM471-869_25.0-ORF53
seq485	>tsa-HAFI01061881.1 TSA: Proasellus rectus, contig comp67224_c0_seq5, transcribed RNA sequence-table6-Rhabdoviridae-HMM471-869_25.0-ORF53
seq486	>tsa-HAFK01022275.1 TSA: Proasellus spelaeus, contig comp25682_c0_seq1, transcribed RNA sequence-table6-Rhabdoviridae-HMM598-994_17.0-ORF110
seq487	>tsa-IABT01075229.1 TSA: Protophormia terraenovae mRNA, contig: pterra34843_c0_seq1, transcribed RNA sequence-table4-Rhabdoviridae-HMM479-878_18.0-ORF163
seq488	>tsa-IABT01075230.1 TSA: Protophormia terraenovae mRNA, contig: pterra34843_c0_seq2, transcribed RNA sequence-table4-Rhabdoviridae-HMM479-878_18.0-ORF162
seq489	>tsa-GENS01142548.1 TSA: Ptyssoptera sp. AB-2015 k60_737558 transcribed RNA sequence-table6-Rhabdoviridae-HMM28-94_65.0-ORF4
seq490	>tsa-GENS01204830.1 TSA: Ptyssoptera sp. AB-2015 k70_74051 transcribed RNA sequence-table4-Rhabdoviridae-HMM3-52_62.0-ORF4
seq491	>tsa-GERG01126309.1 (REVERSE SENSE) TSA: Ptyssoptera sp. AB-2015 c110859_g1_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM28-96_66.0-ORF38
seq492	>tsa-GETQ01040945.1 TSA: Rhagoletis pomonella c79928_g1_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM45-229_76.0-ORF11
seq493	>tsa-HACP01000379.1 TSA: Rhipicephalus sanguineus, contig R_sang_379, transcribed RNA sequence-table1-Rhabdoviridae-HMM3-132_97.0-ORF7
seq494	>tsa-HACW01027774.1 TSA: Rhipicephalus sanguineus, contig R_sang_tr_00563, transcribed RNA sequence-table1-Rhabdoviridae-HMM3-132_97.0-ORF7
seq495	>tsa-HACX01009139.1 TSA: Salix viminalis x (Salix viminalis x Salix schwerinii), contig c26185_g1_i1, transcribed RNA sequence-table6-Rhabdoviridae-HMM450-847_27.0-ORF43
seq496	>tsa-HACX01020423.1 (REVERSE SENSE) TSA: Salix viminalis x (Salix viminalis x Salix schwerinii), contig c35368_g2_i1, transcribed RNA sequence-table1-Rhabdoviridae-HMM1-296_20.0-ORF115
seq497	>tsa-HACX01020424.1 TSA: Salix viminalis x (Salix viminalis x Salix schwerinii), contig c35368_g3_i1, transcribed RNA sequence-table6-Rhabdoviridae-HMM459-554_17.0-ORF21
seq498	>tsa-GEZY01022965.1 TSA: Sitophilus oryzae c53300.graph_c0 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-58_68.0-ORF3
seq499	>tsa-GENP01134089.1 TSA: Acanthopteroctetes unifascia TR142348-c0_g1_i1 transcribed RNA sequence-table4-Rhabdoviridae-HMM2-73_94.0-ORF2
seq500	>tsa-GENT01032875.1 TSA: Acanthopteroctetes unifascia TR53197-c0_g1_i1 transcribed RNA sequence-table4-Rhabdoviridae-HMM2-73_94.0-ORF2
seq501	>tsa-GFBH01085278.1 TSA: Eogystia hippophaecolus c79659.graph_c1 transcribed RNA sequence-table4-Rhabdoviridae-HMM1-64_28.0-ORF9
seq502	>tsa-GEXH01110056.1 TSA: Hapalochlaena maculosa comp72304_c0_seq1 transcribed RNA sequence-table4-Rhabdoviridae-HMM2-75_33.0-ORF7
seq503	>tsa-GEFJ01026546.1 (REVERSE SENSE) TSA: Rhipicephalus appendiculatus comp64478_c0_seq2 transcribed RNA sequence-table4-Rhabdoviridae-HMM26-89_67.0-ORF15
seq504	>tsa-GAXP01035003.1 (REVERSE SENSE) TSA: Sphaeropthalma orestes comp24593_c0_seq1 transcribed RNA sequence-table4-Rhabdoviridae-HMM1-184_72.0-ORF25
seq505	>tsa-GAXP01044774.1 TSA: Sphaeropthalma orestes comp80157_c0_seq1 transcribed RNA sequence-table4-Rhabdoviridae-HMM4-80_95.0-ORF3
seq506	>tsa-GAFU01006927.1 (REVERSE SENSE) TSA: Spodoptera exigua comp28341_c0_seq1 transcribed RNA sequence-table4-Rhabdoviridae-HMM2-91_96.0-ORF7
seq507	>tsa-GAOQ01032876.1 (REVERSE SENSE) TSA: Spodoptera exigua SE_U34042 transcribed RNA sequence-table6-Rhabdoviridae-HMM19-71_64.0-ORF8
seq508	>tsa-GARL01089993.1 TSA: Spodoptera exigua SEUC46553_TC01 transcribed RNA sequence-table4-Rhabdoviridae-HMM3-244_86.0-ORF17
seq509	>tsa-GARL01089995.1 TSA: Spodoptera exigua SEUC46553_TC03 transcribed RNA sequence-table4-Rhabdoviridae-HMM3-244_48.0-ORF26
seq510	>tsa-GARL01089996.1 TSA: Spodoptera exigua SEUC46553_TC04 transcribed RNA sequence-table4-Rhabdoviridae-HMM3-244_49.0-ORF43
seq511	>tsa-GARL01089997.1 TSA: Spodoptera exigua SEUC46553_TC05 transcribed RNA sequence-table4-Rhabdoviridae-HMM3-244_86.0-ORF17
seq512	>tsa-GARL01089998.1 TSA: Spodoptera exigua SEUC46553_TC06 transcribed RNA sequence-table4-Rhabdoviridae-HMM3-244_86.0-ORF34
seq513	>tsa-GARL01090000.1 TSA: Spodoptera exigua SEUC46553_TC08 transcribed RNA sequence-table4-Rhabdoviridae-HMM3-244_86.0-ORF35
seq514	>tsa-GARL01090001.1 TSA: Spodoptera exigua SEUC46553_TC09 transcribed RNA sequence-table4-Rhabdoviridae-HMM3-244_86.0-ORF35
seq515	>tsa-GARL01090002.1 TSA: Spodoptera exigua SEUC46553_TC10 transcribed RNA sequence-table4-Rhabdoviridae-HMM3-244_86.0-ORF34
seq516	>tsa-GARL01090003.1 TSA: Spodoptera exigua SEUC46553_TC11 transcribed RNA sequence-table4-Rhabdoviridae-HMM3-244_48.0-ORF43
seq517	>tsa-GARL01090004.1 TSA: Spodoptera exigua SEUC46553_TC12 transcribed RNA sequence-table4-Rhabdoviridae-HMM3-244_48.0-ORF44
seq518	>tsa-GARL01090005.1 TSA: Spodoptera exigua SEUC46553_TC13 transcribed RNA sequence-table4-Rhabdoviridae-HMM3-244_49.0-ORF25
seq519	>tsa-GARL01090006.1 TSA: Spodoptera exigua SEUC46553_TC14 transcribed RNA sequence-table4-Rhabdoviridae-HMM3-244_49.0-ORF42
seq520	>tsa-GCTM01002581.1 (REVERSE SENSE) TSA: Spodoptera frugiperda SF21Tr2582 transcribed RNA sequence-table6-Rhabdoviridae-HMM467-850_17.0-ORF346
seq521	>tsa-GCTM01018396.1 TSA: Spodoptera frugiperda SF21Tr18406 transcribed RNA sequence-table4-Rhabdoviridae-HMM4-146_97.0-ORF6
seq522	>tsa-GESP01017611.1 (REVERSE SENSE) TSA: Spodoptera frugiperda TRINITY_DN21157_c0_g1_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM15-237_49.0-ORF51
seq523	>tsa-GESP01110281.1 (REVERSE SENSE) TSA: Spodoptera frugiperda TRINITY_DN37998_c2_g1_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM476-857_20.0-ORF151
seq524	>tsa-GESP01110282.1 TSA: Spodoptera frugiperda TRINITY_DN37998_c3_g1_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM476-857_17.0-ORF101
seq525	>tsa-GESP01110283.1 TSA: Spodoptera frugiperda TRINITY_DN37998_c3_g1_i2 transcribed RNA sequence-table6-Rhabdoviridae-HMM476-857_17.0-ORF101
seq526	>tsa-GBWA01015677.1 TSA: Synergus umbraculus C154609_a_5_0_l_720 transcribed RNA sequence-table4-Rhabdoviridae-HMM11-150_58.0-ORF8
seq527	>tsa-GEOV01077225.1 TSA: Tegeticula yuccasella TR70698-c0_g3_i1 transcribed RNA sequence-table4-Rhabdoviridae-HMM3-170_78.0-ORF7
seq528	>tsa-GEOV01077229.1 (REVERSE SENSE) TSA: Tegeticula yuccasella TR70698-c0_g14_i1 transcribed RNA sequence-table4-Rhabdoviridae-HMM401-613_34.0-ORF47
seq529	>tsa-GASM01012649.1 TSA: Tetramorium bicarinatum Tb13239 transcribed RNA sequence-table6-Rhabdoviridae-HMM3-232_87.0-ORF9
seq530	>tsa-GENN01000430.1 TSA: Tineola bisselliella k52_13220 transcribed RNA sequence-table4-Rhabdoviridae-HMM18-83_75.0-ORF13
seq531	>tsa-GENN01008239.1 (REVERSE SENSE) TSA: Tineola bisselliella k52_256794 transcribed RNA sequence-table6-Rhabdoviridae-HMM2-95_83.0-ORF12
seq532	>tsa-GENN01008562.1 (REVERSE SENSE) TSA: Tineola bisselliella k52_266230 transcribed RNA sequence-table4-Rhabdoviridae-HMM24-71_65.0-ORF14
seq533	>tsa-GENN01025903.1 TSA: Tineola bisselliella k56_73357 transcribed RNA sequence-table6-Rhabdoviridae-HMM10-75_51.0-ORF6
seq534	>tsa-GENN01055242.1 TSA: Tineola bisselliella k72_45655 transcribed RNA sequence-table6-Rhabdoviridae-HMM10-75_69.0-ORF4
seq535	>tsa-GEOR01018915.1 TSA: Tineola bisselliella c14250_g1_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM10-75_51.0-ORF29
seq536	>tsa-GEOR01018916.1 TSA: Tineola bisselliella c14250_g1_i2 transcribed RNA sequence-table6-Rhabdoviridae-HMM10-75_51.0-ORF29
seq537	>tsa-GEOR01018917.1 TSA: Tineola bisselliella c14250_g1_i3 transcribed RNA sequence-table6-Rhabdoviridae-HMM10-75_51.0-ORF31
seq538	>tsa-GEOR01018918.1 TSA: Tineola bisselliella c14250_g1_i4 transcribed RNA sequence-table6-Rhabdoviridae-HMM10-75_51.0-ORF31
seq539	>tsa-GEOR01018920.1 TSA: Tineola bisselliella c14250_g1_i6 transcribed RNA sequence-table6-Rhabdoviridae-HMM10-75_51.0-ORF31
seq540	>tsa-GEOR01018921.1 TSA: Tineola bisselliella c14250_g1_i7 transcribed RNA sequence-table6-Rhabdoviridae-HMM10-75_51.0-ORF23
seq541	>tsa-GEOR01029061.1 (REVERSE SENSE) TSA: Tineola bisselliella c19151_g1_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM3-146_78.0-ORF39
seq542	>tsa-GBZU01004764.1 TSA: Tityus serrulatus Locus_26047 transcribed RNA sequence-table4-Rhabdoviridae-HMM1-75_54.0-ORF6
seq543	>tsa-GBZU01009580.1 TSA: Tityus serrulatus Contig_11991 transcribed RNA sequence-table6-Rhabdoviridae-HMM37-240_78.0-ORF9
seq544	>tsa-GECA01004658.1 TSA: Trichinella patagoniensis Seq70148 transcribed RNA sequence-table6-Rhabdoviridae-HMM427-814_18.0-ORF141
seq545	>tsa-GECA01006689.1 TSA: Trichinella patagoniensis Seq556304 transcribed RNA sequence-table6-Rhabdoviridae-HMM427-814_35.0-ORF76
seq546	>tsa-GECA01011275.1 TSA: Trichinella patagoniensis Seq622216 transcribed RNA sequence-table6-Rhabdoviridae-HMM427-814_35.0-ORF66
seq547	>tsa-GECA01013195.1 TSA: Trichinella patagoniensis Seq588053 transcribed RNA sequence-table4-Rhabdoviridae-HMM441-828_36.0-ORF138
seq548	>tsa-GECA01013952.1 TSA: Trichinella patagoniensis Seq815586 transcribed RNA sequence-table4-Rhabdoviridae-HMM441-828_19.0-ORF139
seq549	>tsa-GECA01014708.1 TSA: Trichinella patagoniensis Seq83578 transcribed RNA sequence-table6-Rhabdoviridae-HMM427-814_18.0-ORF125
seq550	>tsa-GECA01020700.1 TSA: Trichinella patagoniensis Seq423799 transcribed RNA sequence-table6-Rhabdoviridae-HMM427-814_18.0-ORF94
seq551	>tsa-GECA01020791.1 TSA: Trichinella patagoniensis Seq428943 transcribed RNA sequence-table6-Rhabdoviridae-HMM427-814_18.0-ORF109
seq552	>tsa-GECA01021865.1 TSA: Trichinella patagoniensis Seq483351 transcribed RNA sequence-table6-Rhabdoviridae-HMM427-814_18.0-ORF141
seq553	>tsa-GECA01028751.1 TSA: Trichinella patagoniensis Seq498828 transcribed RNA sequence-table6-Rhabdoviridae-HMM427-814_18.0-ORF109
seq554	>tsa-GECA01028932.1 TSA: Trichinella patagoniensis Seq433200 transcribed RNA sequence-table4-Rhabdoviridae-HMM441-828_19.0-ORF107
seq555	>tsa-GECA01029533.1 TSA: Trichinella patagoniensis Seq627332 transcribed RNA sequence-table6-Rhabdoviridae-HMM427-814_18.0-ORF130
seq556	>tsa-GECA01033607.1 TSA: Trichinella patagoniensis Seq169096 transcribed RNA sequence-table6-Rhabdoviridae-HMM427-814_18.0-ORF94
seq557	>tsa-GECA01034978.1 TSA: Trichinella patagoniensis Seq89212 transcribed RNA sequence-table4-Rhabdoviridae-HMM441-828_19.0-ORF122
seq558	>tsa-GEBR01004982.1 TSA: Trichinella pseudospiralis Seq53608 transcribed RNA sequence-table4-Rhabdoviridae-HMM3-84_23.0-ORF16
seq559	>tsa-GEBR01021010.1 TSA: Trichinella pseudospiralis Seq10011 transcribed RNA sequence-table4-Rhabdoviridae-HMM3-84_32.0-ORF10
seq560	>tsa-GBUQ01000979.1 (REVERSE SENSE) TSA: Trichopria drosophilae C20297_a_3_0_l_237 transcribed RNA sequence-table4-Rhabdoviridae-HMM1-79_98.0-ORF8
seq561	>tsa-GDIG01019240.1 TSA: Trichosanthes kirilowii Unigene0019242 transcribed RNA sequence-table6-Rhabdoviridae-HMM715-1116_28.0-ORF80
seq562	>tsa-GAVB02027194.1 TSA: Triodia sylvina C192022_a_55_0_l_13264 transcribed RNA sequence-table6-Rhabdoviridae-HMM540-920_16.0-ORF139
seq563	>tsa-GERD01002180.1 (REVERSE SENSE) TSA: Gammarus lacustris c3100_g1_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM1-82_92.0-ORF10
seq564	>tsa-GFCJ01010644.1 (REVERSE SENSE) TSA: Loxostege sticticalis c22824.graph_c0 transcribed RNA sequence-table6-Rhabdoviridae-HMM7-61_72.0-ORF7
seq565	>tsa-GEOM01069584.1 (REVERSE SENSE) TSA: Metaphatus ochraceus TR72370-c0_g1_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM33-99_66.0-ORF13
seq566	>tsa-GENS01193120.1 TSA: Ptyssoptera sp. AB-2015 k68_153838 transcribed RNA sequence-table6-Rhabdoviridae-HMM9-55_74.0-ORF3
seq567	>tsa-GETQ01097224.1 TSA: Rhagoletis pomonella c137158_g1_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM38-106_61.0-ORF13
seq568	>tsa-GETM01255623.1 TSA: Varroa jacobsoni comp124512_c0_seq1 transcribed RNA sequence-table6-Rhabdoviridae-HMM601-998_15.0-ORF139
seq569	>tsa-GETM01255624.1 (REVERSE SENSE) TSA: Varroa jacobsoni comp124513_c0_seq1 transcribed RNA sequence-table6-Rhabdoviridae-HMM498-891_17.0-ORF233
seq570	>tsa-GETP01259991.1 TSA: Varroa jacobsoni comp124512_c0_seq1 transcribed RNA sequence-table6-Rhabdoviridae-HMM601-998_15.0-ORF139
seq571	>tsa-GETP01259992.1 (REVERSE SENSE) TSA: Varroa jacobsoni comp124513_c0_seq1 transcribed RNA sequence-table6-Rhabdoviridae-HMM498-891_17.0-ORF233
seq572	>tsa-GFWF01045134.1 (REVERSE SENSE) TSA: Viola verecunda c35930_g1_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM2-221_98.0-ORF17
